Product Code,Product Name,Brand,Product Description,Product Features,Part Number,Barcode,Price,SRP,Commodity Code,Country of Origin,Item Weight Grams,Item Length(cm),Item Width(cm),Item Height(cm),Carton Barcode,Carton Weight Grams,Carton Length (cm),Carton Width(cm),Carton Height(cm),Carton Quantity
BBE-TOY03,Barbie Movie Dream House,Mattel,"Kids can host the ultimate pool party with the Barbie Dreamhouse! This deluxe doll house has the tallest slide in the Barbie Dreamhouse series to date, with a three-story spiral design for endless fun in the sun. It inspires 360-degree play with a wide and spacious floorplan, three levels, and 10 indoor and outdoor living areas. The playset also features more pet-friendly touches than ever before, including a puppy slide and pool where furry friends can play along with Barbie doll! Plus, the top floor bonus room wows with a sleepover transformation that allows the Dreamhouse to sleep four dolls.   With 75+ accessories and customisable spaces that double the fun, it makes an exceptional gift for kids ages 3 years old and up. Assembly required. Dolls not included. Colours and decorations may vary.","  Three-story house
 Spiral slide into the pool
 This doll house doubles as a veritable pet palace, and even includes a puppy figure, pet elevator, pet slide and pool, pet bed, doggie door and pet house
 Ten different play areas: a kitchen, living room, dining room, bedroom, bathroom, closet, bonus room, balcony, pool and the biggest slide yet
 Space to sleep four dolls
 The living room console transforms into the ultimate sleepover spot with a starry backdrop and an extra bed for two
 Dolls not included
 Suitable from 3 years+
 ",HMX10,0194735134267,230.69,349.99,9503007000,Mexico,11974,21.5,76,76,194735134267,11974,22,76.5,76.5,1
BBE-TOY12,Barbie Fashionista Down's Syndrome Doll,Mattel,"Barbie Fashionistas celebrate diversity and offer endless possibilities for storytelling and fashion exploration. With this inclusive range of dolls, kids can see how fun it is to express personality through style! They're an ideal gift for fashion-loving kids everywhere.  Meet the first Barbie doll with Down syndrome! Barbie has partnered with the National Down Syndrome Society to design a doll that celebrates this community. Her outfit includes meaningful symbols including butterflies - a symbol of Down syndrome, and the blue and yellow colour palette represents Down syndrome awareness. Her pink pendant necklace has three arrows to represent the third 21st chromosome that individuals with Down syndrome have, and they point outwards to represent rising up and moving forward. Barbie doll’s pink ankle foot orthoses (AFOs) match her outfit perfectly and support her as she walks, while her white sneakers have a zipper detail so kids can easily slip them on and off!  Doll cannot stand alone. Colours and decorations may vary.","  The first Barbie doll with Down syndrome!
 Barbie partnered with the National Down Syndrome Society to design the doll
 Meaningful symbols are incorporated throughout her outfit:  Butterflies, which are a symbol of Down syndrome
 Blue and yellow colour palette, which represents Down syndrome awareness
 
 Her pink pendant necklace has three arrows to represent the third 21st chromosome that individuals with Down syndrome have, and they point outwards to represent rising up and moving forward.
 Barbie doll’s pink ankle foot orthoses (AFOs) match her outfit perfectly and support her as she walks
 White sneakers feature a zipper detail so kids can easily slip them on and off!
 Doll cannot stand alone. Colours and decorations may vary
 Suitable from 3 years+
 ",HJT05,0194735093854,8.69,13.99,9503002190,Indonesia,200,5.5,32.7,10.5,20194735093858,1200,20.5,34,17.5,6
BBE-TOY29,Barbie Furniture Asst,Mattel,"Spark imagination and set the scene for role-play moments with Barbie furniture and décor packs!   These sets are perfect for house play with a piece of furniture and storytelling accessories catered to varied, engaging themes like backyard bonfires and getting ready at a vanity.  Each sold separately, subject to availability. Dolls not included. Colours and decorations may vary.","  Each pack includes a piece of furniture, as well as many assorted décor items and accessories to get imaginations rolling. 
 Engaging and colourful with lots of realistic detail, these sets are perfect for use in a Barbie doll house
 Barbie furniture and accessory packs spark imaginations by curating moments of togetherness, creativity, and real-world role-play
 Kids can collect different furniture and décor packs to expand their Barbie world and go on adventure after adventure!
 Dolls not included.
 ",HJV32,0194735095049,9.89,16.99,9503007000,China,380,8.5,27,17,194735095049,1140,25.5,28.5,18.5,3
BBE-TOY33,Barbie Movie Deluxe Beach Doll,Mattel,"With toes in the sand and ice cream in hand, this blonde Barbie doll has all the essentials for a relaxing day in Malibu!   She wears a summery pink swim fashion and carries a tote bag filled with beachy accessories.   Kids ages 3 years old and up will have a ball with this Barbie beach doll! Doll cannot stand alone. Colours and decorations may vary.","  Barbie doll wears a pretty pink and white striped swimsuit with a sheer polka dot sarong tied at the waist.
 Golden hoop earrings and peep-toe sandals add extra cuteness!
 Additional styling accessories include a wide-brimmed sun hat, cat-eye sunglasses, a golden necklace and a stacked bracelet.
 Her pink tote bag is perfect for storing her sunscreen lotion, lipstick and smartphone; the minty ice cream cone clips to her hand for realistic posing!
 This Barbie beach doll makes a charming gift for all ocean and fashion lovers!
 Doll cannot stand alone. Colours and decorations may vary.
 Suitable from 3 years+
 ",HPL73,0194735162420,10.49,16.99,9503007000,Indonesia,250,5.5,15,32.5,10194735162427,1000,17,24,34,4
BBE-TOY34,Barbie Movie Deluxe Ken Doll,Mattel,"With toes in the sand and ice cream in hand, this blonde Barbie Ken doll has all the essentials for a relaxing day in Malibu!   He wears a summery blue swim outfit and comes with lots of beachy accessories.   Kids ages 3 years old and up will have a ball with this Ken beach doll! Doll cannot stand alone. Colours and decorations may vary.","  Ken doll wears a blue and white checkered button down with matching sky-blue swim trunks. His glossy blue slides sport a Ken logo detail!
 Additional accessories include a visor, sunglasses, watch, towel, water bottle, sunscreen lotion and smartphone.
 The beach ball is perfect for playing out stories with his friends, while the ice cream cone clips to his hand for realistic posing!
 This Ken beach doll makes a charming gift for all ocean and fashion lovers!
 Doll cannot stand alone. Colours and decorations may vary.
 Suitable from 3 years+
 ",HPL74,0194735162437,10.49,16.99,9503007000,Indonesia,250,5.5,15,32.5,10194735162434,1000,17,24,34,4
BBE-TOY35,Barbie Atomic Pegasus,Mattel,"Let imaginations soar on the wings of this pink Barbie pegasus!   Kids can play out their favourite scenes from Barbie A Touch of Magic, or come up with fantastical adventures of their own.   The pegasus features rainbow lights and sounds activated in several ways. She also comes with a magical puppy and sweet accessories!  Colours and decorations may vary.","  Barbie pegasus has a hot pink mane and tail, as well as glittery rainbow wings!
 Her light and sound shows are activated in three different ways.
 Kids can press her necklace or move her wings to see rainbow lights and hear magical sounds, including the Barbie A Touch of Magic theme song.
 Afterwards they can satisfy her sweet tooth with ice cream and carrot cake to hear her munch and neigh!
 Ten accessories are included: a puppy friend with a magical wing surprise, two snacks, a comb, five barrettes and a sparkly cloud storage case for easy clean up.
 Suitable from 3 years+
 ",HLC40,0194735111992,27.59,42.99,9503004990,China,1138,8,38,32.5,10194735111999,2820,26.5,40,34,3
BBE-TOY41,Barbie Dream Camper,Mattel,"Get the ultimate camping trip underway with the Barbie Dream Camper! Featuring seven play areas, an epic slide and tons of storytelling accessories, this Barbie RV inspires endless outdoor adventures.   With rolling wheels and a two-seater cab, kids can load the camper up and drive to their dream destination. When they arrive, the camper opens to reveal a kitchen, dining area, sleeping area, bathroom, pool, slide and den with a TV. Help Barbie doll and her friends climb the ladder, then send them down the slide and into the pool to make a big splash!   Customise Barbie doll's ride with a sheet of camping-themed bumper stickers and explore endless playtime possibilities with over 60 pieces, including two pet puppies! When they're ready for their next adventure, pack everything inside and close the camper up to hit the road again.   Kids ages 3 years old and up will have so much fun road tripping with the Barbie Dream Camper because you can be anything with Barbie! Dolls not included. Colours and decorations may vary.","  Rolling wheels and a 2-seater cab inspire fun travel play - load the RV up and push to get the story started.
 When they arrive at their destination, kids can open the camper up to reveal a kitchen, dining area, sleeping area, bathroom, pool, slide, fire pit and more.
 When they're ready to make a splash, kids can help their dolls climb the ladder, then send them down the slide and into the pool!
 Inspire exciting camping stories with over 60 accessories including a sheet of bumper stickers for fun customization, 2 pet puppies, furniture, kitchen tools, cozy blankets and more.
 Suitable from 3 years+
 ",HCD46,0194735007646,78.39,129.99,9503007000,Mexico,4500,21.5,76,76,194735134267,4700,22,76.5,76.5,1
BBE-TOY42,Barbie Care Clinic,Mattel,"The Barbie Care Clinic playset lets kids explore their nurturing side as a care clinic medical professional.   The Care Clinic vehicle transforms from an ambulance, complete with lights and sounds, into a doctor's office with an exam room and exam table, check-in area and waiting room. More than 20 accessories inspire imaginations to care for patients and play out nurturing stories.   Doll not included. Colours and decorations may vary.","  The emergency vehicle can roll to the rescue accompanied by lights and sounds activated with the push of a button
 Open and unfold the vehicle to transform into a care clinic playset with a doctor's office, check-in area and waiting room with gift shop.
 Aspiring doctors and nurses can play out all kinds of medical stories
 Complete with 20+ accessories like an exam table that really adjusts, crutches, x-ray films, stethoscope and so much more!
 With complete play to inspire imaginations and dreams
 Suitable from 3 years+
 ",HKT79,0194735108022,56.69,88.99,9503007000,China,349,17,43,26.5,194735108022,1820,19,45,28,1
BBE-TOY43,Barbie Hair Salon Playset,Mattel,"Come inside Barbie doll's salon for hours of fun styling play!   This Barbie Totally Hair playset inspires creative storytelling and role-play with a vanity, 15+ accessories and doll with 6 inches of long, playable colour-change hair.   Kids can use the styling pieces to create an amazing look, and then brush out and begin again with their next big idea!   Doll cannot stand alone. Colours and decorations may vary.","  Barbie doll has 6 inches of long and playable colour-change hair.
 She models a colourful houndstooth-print dress and blue boots!
 Lean her head over the wash basin and use the “blow dryer” with ice cold water to activate her hair’s colour transformation; water drains into the removable drawer for easy clean-up!
 The vanity sets the scene and sparks imaginative salon role-play with a mirror, shelves to display tools, hair washing area and chair.
 Kids can imagine countless hairstyles for their doll with two clips, three scrunchies, one headband and one set of hair ties.
 Suitable from 3 years+
 ",HKV00,0194735108268,27.29,45.99,9503007000,China,656,9,33,32.5,20194735108262,2556,29,35.5,35,3
BBE-TOY44,Barbie Totally Hair Deluxe Styling Head Blond,Mattel,"Anyone can be a hair stylist with Barbie Doll Deluxe Styling Heads! Colour change surprises add a touch of magic to playtime, while Colour Reveal accessories and customisable features allow for creative exploration.  Barbie has straight blonde hair that is highlighted in all the neon colours of the rainbow! From updos and braids to brightly decorated looks, the style potential is limitless. There are ten colour-transformation surprises including colour-change lips, one colour-change hair extension and eight Colour Reveal star and butterfly plug-ins. Swirl the Colour Reveal plug-in accessories in warm water to discover their true colours. Next, dip the sponge in icy cold water and swipe across the plug-ins to reveal an extra design detail! For more colour-change magic, fill the hair colouring bowl with icy cold water. Dip the brush and sponge in, then sweep across the hair extension and lips. Watch as colours transform!  Barbie Deluxe Styling Heads also come with convenient storage at the base so that kids can put away their accessories after playtime is over!","  Barbie with blonde hair that is highlighted in all the neon colours of the rainbow!
 From updos and braids to brightly decorated looks, the style potential is limitless
 Let the fun begin with 22 styling pieces
 Ten colour-transformation surprises include colour-change lips, one colour-change hair extension and eight Color Reveal star and butterfly plug-ins.
 Swirl the Color Reveal plug-in accessories in warm water to discover their true colours
 Dip the sponge in icy cold water and swipe across the plug-ins to reveal an extra design detail!
 For more colour-change magic, fill the hair colouring bowl with icy cold water. Dip the brush and sponge in, then sweep across the hair extension and lips.
 Each sold separately, subject to availability. Colours and decorations may vary
 ",HMD78,0194735125227,26.09,42.99,9503009590,China,1900,17.5,39.5,29,194735125227,2375,19.5,41,30.5,1
BBE-TOY45,Barbie Totally Hair Deluxe Styling Head Black,Mattel,"Anyone can be a hair stylist with Barbie Doll Deluxe Styling Heads! Color change surprises add a touch of magic to playtime, while Color Reveal accessories and customizable features allow for creative exploration.   Barbie has curly brown hair that is highlighted in all the neon colours of the rainbow! From updos and braids to brightly decorated looks, the style potential is limitless. Ten colour-transformation surprises include colour-change lips, one colour-change hair extension and eight Colour Reveal star and butterfly plug-ins. Swirl the Colour Reveal plug-in accessories in warm water to discover their true colours. Next, dip the sponge in icy cold water and swipe across the plug-ins to reveal an extra design detail! For more colour-change magic, fill the hair colouring bowl with icy cold water. Dip the brush and sponge in, then sweep across the hair extension and lips. Watch as colours transform!  Barbie Deluxe Styling Heads also come with convenient storage at the base so that kids can put away their accessories after playtime is over!","  Barbie has curly brown hair that is highlighted in all the neon colours of the rainbow!
 From updos and braids to brightly decorated looks, the style potential is limitless
 Let the fun begin with 22 styling pieces
 Ten colour-transformation surprises include colour-change lips, one colour-change hair extension and eight Color Reveal star and butterfly plug-ins
 Swirl the Colour Reveal plug-in accessories in warm water to discover their true colours
 Dip the sponge in icy cold water and swipe across the plug-ins to reveal an extra design detail!
 For more colour-change magic, fill the hair colouring bowl with icy cold water. Dip the brush and sponge in, then sweep across the hair extension and lips.
 Each sold separately, subject to availability. Colours and decorations may vary
 ",HMD79,0194735125166,26.09,42.99,9503009590,China,1900,17.5,39.5,29,194735125166,2375,19.5,41,30.5,1
DRB-FED29,Dr Brown's Milestones™ Sippy Spout Bottle with Silicone Handles Pink 270ml,Dr Brown's,"Easy to grip! Easy to Sip! Dr. Brown's Milestones™ Sippy Bottle with Handles is the perfect first step from bottle to cup.  Introducing a sippy spout has never been simpler – the soft silicone sippy spout is used in place of a teat on the Dr. Brown’s bottle that baby is already familiar with.  Easy-grip silicone handles are removable and fit most wide bottles and sippy cups, while the snap-on cap keeps the spout clean when on the go.  Sippy spout fits any Dr. Brown's Wide-Neck Options™ bottle after vent is removed.   All parts are steriliser and dishwasher safe (top rack). 9 oz/270 ml, 6m+. BPA free.","  270ml Sippy Bottle with Handles
 Perfect first step from bottle to cup
 Soft silicone sippy spout fits all Dr. Brown’s wide neck bottles (vent removed)
 Easy-grip silicone handles are removable and fit most wide bottles and sippy cups
 Snap-on cap keeps the spout clean when on the go
 Steriliser and dishwasher safe (top rack)
 BPA free
 Suitable from 6m+
 ",DRBPLUS-WB91082-P3,072239322673,5.39,10.99,3924100090,China,120,15,8,23,10072239322670,2368,37,28,24,12
DRB-FED30,Dr Brown's Milestones™ Sippy Spout Bottle with Silicone Handles Blue 270ml,Dr Brown's,"Easy to grip! Easy to Sip! Dr. Brown's Milestones™ Sippy Bottle with Handles is the perfect first step from bottle to cup.  Introducing a sippy spout has never been simpler – the soft silicone sippy spout is used in place of a teat on the Dr. Brown’s bottle that baby is already familiar with.   Easy-grip silicone handles are removable and fit most wide bottles and sippy cups, while the snap-on cap keeps the spout clean when on the go.   Sippy spout fits any Dr. Brown's Wide-Neck Options™ bottle after vent is removed.   All parts are steriliser and dishwasher safe (top rack). 9 oz/270 ml, 6m+. BPA free.","  270ml Sippy Bottle with Handles
 Perfect first step from bottle to cup
 Soft silicone sippy spout fits all Dr. Brown’s wide neck bottles (vent removed)
 Easy-grip silicone handles are removable and fit most wide bottles and sippy cups
 Snap-on cap keeps the spout clean when on the go
 Steriliser and dishwasher safe (top rack)
 BPA free
 Suitable from 6m+
 ",DRBPLUS-WB91081-P3,072239322666,5.39,10.99,3924100090,China,120,15,8,23,10072239322663,2368,37,28,24,12
DRB-FED41,Dr Brown's Happypaci Silicone One-Piece Soother Pink 0-6m 2Pk,Dr Brown's,"Introduce baby to a soother with the familiar teat shape!  This soother by Dr Brown's features the same shape as its bottle teats for easy transition to soother.   Furthermore, it is an all in one soother made from silicone, making it lightweight and soft.","  100% silicone
 Lightweight and soft
 Contoured “butterfly”-shaped shield curves from nose and cheeks
 Easy clean dishwasher (top rack) and steriliser safe
 BPA free
 Suitable from 0-6 months
 ",DRB-PS12007-INTL,072239317440,2.64,6.59,3926909890,China,44,10.5,5,16.5,10072239317447,671,21.5,20,18,12
DRB-FED42,Dr Brown's Happypaci Silicone One-Piece Soother Blue 0-6m 2Pk,Dr Brown's,"Introduce baby to a soother with the familiar teat shape!  This soother by Dr Brown's features the same shape as its bottle teats for easy transition to soother.  Furthermore, it is an all in one soother made from silicone, making it lightweight and soft.","  100% silicone
 Lightweight and soft
 Contoured “butterfly”-shaped shield curves from nose and cheeks
 Easy clean dishwasher (top rack) and steriliser safe
 BPA free
 Suitable from 0-6 months
 ",DRB-PS12008-INTL,072239317457,2.64,6.59,3926909890,China,44,10.5,5,16.5,10072239317454,671,21.5,20,18,12
DRB-FED18,Dr Brown's Options+ Bottle Jungle 150ml 2Pk,Dr Brown's," The Dr. Brown’s Natural Flow® Options+™ Wide-Neck Bottle features a unique removable anti-colic internal vent system that channels air away from baby’s feed, to reduce colicky symptoms.  The breast-like teat shape is correctly contoured for a proper latch and a more natural bottle feeding experience. Each teat is specially engineered to offer the same consistent, natural flow, so you and baby know what to expect in every feeding.  From teat to base, the Options+™ Wide-Neck Bottle makes for a comfortable feeding experience for baby and eases the transition from breast to bottle and back again.     Together with the anti-colic internal vent system, they offer a reliable and trusted bottle feeding experience that makes Dr. Brown’s the #1 pediatrician recommended bottle in the U.S.   It’s Good to Have Options+™   Our bottles work best with the vent system in place – but it’s great to have options when baby’s feeding develops. Just remove the vent when you feel it’s time – no need to introduce a different bottle. See, the vent system isn’t the only means of venting in the Options+™ bottle. Our bottle teats feature their own venting system that offers a feeding experience similar to most teat-vented bottles.  Options+™ is dishwasher (top rack) and steriliser safe. BPA free. 0m+. ","  Anti-colic vent system is clinically proven to reduce colic
 Decreases reflux, burping, and wind
 Shown to better preserve nutrients in breast milk and formula
 Aids in digestion for good night’s sleep
 Offers flow rate that supports breastfeeding
 Contoured breast-like teat for a proper latch and a more natural bottle-feeding experience
 Unique design, bottle can be used with or without the removable internal vent system, transforming it into a teat-vented bottle
 Two vent options. One proven bottle. No need to introduce a different bottle once baby grows out of colic
 Contains 2 x 5oz/150ml Bottle with Level 1 Teats
 Dishwasher (top rack) and steriliser safe.
 BPA free
 Suitable from 0m+
 ",DRBOPT-WB52014,072239327395,8.39,17.99,3924100090,China,181,14,7,17,10072239325879,1692,19,22.5,18,6
DRB-FED19,Dr Brown's Options+ Bottle Woodland 150ml 2Pk,Dr Brown's," The Dr. Brown’s Natural Flow® Options+™ Wide-Neck Bottle features a unique removable anti-colic internal vent system that channels air away from baby’s feed, to reduce colicky symptoms.  The breast-like teat shape is correctly contoured for a proper latch and a more natural bottle feeding experience. Each teat is specially engineered to offer the same consistent, natural flow, so you and baby know what to expect in every feeding.  From teat to base, the Options+™ Wide-Neck Bottle makes for a comfortable feeding experience for baby and eases the transition from breast to bottle and back again.     Together with the anti-colic internal vent system, they offer a reliable and trusted bottle feeding experience that makes Dr. Brown’s the #1 pediatrician recommended bottle in the U.S.   It’s Good to Have Options+™   Our bottles work best with the vent system in place – but it’s great to have options when baby’s feeding develops. Just remove the vent when you feel it’s time – no need to introduce a different bottle. See, the vent system isn’t the only means of venting in the Options+™ bottle. Our bottle teats feature their own venting system that offers a feeding experience similar to most teat-vented bottles.  Options+™ is dishwasher (top rack) and steriliser safe. BPA free. 0m+. ","  Anti-colic vent system is clinically proven to reduce colic
 Decreases reflux, burping, and wind
 Shown to better preserve nutrients in breast milk and formula
 Aids in digestion for good night’s sleep
 Offers flow rate that supports breastfeeding
 Contoured breast-like teat for a proper latch and a more natural bottle-feeding experience
 Unique design, bottle can be used with or without the removable internal vent system, transforming it into a teat-vented bottle
 Two vent options. One proven bottle. No need to introduce a different bottle once baby grows out of colic
 Contains 2 x 5oz/150ml Bottle with Level 1 Teats
 Dishwasher (top rack) and steriliser safe.
 BPA free
 Suitable from 0m+
 ",DRBOPT-WB52016,072239325872,8.39,17.99,3924100090,China,181,14,7,17,10072239327392,1692,19,22.5,18,6
DRB-FED20,Dr Brown's Options+ Bottle Dinosaurs 270ml 2Pk,Dr Brown's," The Dr. Brown’s Natural Flow® Options+™ Wide-Neck Bottle features a unique removable anti-colic internal vent system that channels air away from baby’s feed, to reduce colicky symptoms.  The breast-like teat shape is correctly contoured for a proper latch and a more natural bottle feeding experience. Each teat is specially engineered to offer the same consistent, natural flow, so you and baby know what to expect in every feeding.  From teat to base, the Options+™ Wide-Neck Bottle makes for a comfortable feeding experience for baby and eases the transition from breast to bottle and back again.     Together with the anti-colic internal vent system, they offer a reliable and trusted bottle feeding experience that makes Dr. Brown’s the #1 pediatrician recommended bottle in the U.S.   It’s Good to Have Options+™   Our bottles work best with the vent system in place – but it’s great to have options when baby’s feeding develops. Just remove the vent when you feel it’s time – no need to introduce a different bottle. See, the vent system isn’t the only means of venting in the Options+™ bottle. Our bottle teats feature their own venting system that offers a feeding experience similar to most teat-vented bottles.  Options+™ is dishwasher (top rack) and steriliser safe. BPA free. 0m+. ","  Anti-colic vent system is clinically proven to reduce colic
 Decreases reflux, burping, and wind
 Shown to better preserve nutrients in breast milk and formula
 Aids in digestion for good night’s sleep
 Offers flow rate that supports breastfeeding
 Contoured breast-like teat for a proper latch and a more natural bottle-feeding experience
 Unique design, bottle can be used with or without the removable internal vent system, transforming it into a teat-vented bottle
 Two vent options. One proven bottle. No need to introduce a different bottle once baby grows out of colic
 Contains 2 x 9oz/270ml Bottle with Level 1 Teats
 Dishwasher (top rack) and steriliser safe.
 BPA free
 Suitable from 0m+
 ",DRBOPT-WB92026,072239325896,8.89,18.99,3924100090,China,208,14,7,20,10072239325893,1906,29,22,22.5,6
DRB-FED21,Dr Brown's Options+ Bottle Ocean 270ml 2Pk,Dr Brown's," The Dr. Brown’s Natural Flow® Options+™ Wide-Neck Bottle features a unique removable anti-colic internal vent system that channels air away from baby’s feed, to reduce colicky symptoms.  The breast-like teat shape is correctly contoured for a proper latch and a more natural bottle feeding experience. Each teat is specially engineered to offer the same consistent, natural flow, so you and baby know what to expect in every feeding.  From teat to base, the Options+™ Wide-Neck Bottle makes for a comfortable feeding experience for baby and eases the transition from breast to bottle and back again.     Together with the anti-colic internal vent system, they offer a reliable and trusted bottle feeding experience that makes Dr. Brown’s the #1 pediatrician recommended bottle in the U.S.   It’s Good to Have Options+™   Our bottles work best with the vent system in place – but it’s great to have options when baby’s feeding develops. Just remove the vent when you feel it’s time – no need to introduce a different bottle. See, the vent system isn’t the only means of venting in the Options+™ bottle. Our bottle teats feature their own venting system that offers a feeding experience similar to most teat-vented bottles.  Options+™ is dishwasher (top rack) and steriliser safe. BPA free. 0m+. ","  Anti-colic vent system is clinically proven to reduce colic
 Decreases reflux, burping, and wind
 Shown to better preserve nutrients in breast milk and formula
 Aids in digestion for good night’s sleep
 Offers flow rate that supports breastfeeding
 Contoured breast-like teat for a proper latch and a more natural bottle-feeding experience
 Unique design, bottle can be used with or without the removable internal vent system, transforming it into a teat-vented bottle
 Two vent options. One proven bottle. No need to introduce a different bottle once baby grows out of colic
 Contains 2 x 9oz/270ml Bottle with Level 1 Teats
 Dishwasher (top rack) and steriliser safe.
 BPA free
 Suitable from 0m+
 ",DRBOPT-WB92028,072239327401,8.89,18.99,3924100090,China,208,14,7,20,10072239327408,1906,29,22,22.5,6
INF-TOY29,Infantino Super Soft 1st Building Blocks,Infantino,"Babies will go gaga for these squeezable, stackable, & (super!) soft building blocks.   These easy-to-grip, must-explore, multi-textured, sensory-packed building blocks offer endless engagement from playtime to snack time.","  Super soft building blocks
 25 pieces to stack or play with on their own
 BPA-free soft silicone
 Suitable from Birth+
 ",315104,0773554151046,16.09,29.99,9503003500,China,966,24,7,21.5,0773554151046,6300,44.5,26.4,25,6
INF-GYM10,Infantino Ball Pit With Uv Protection Canopy And Mosquito Net,Infantino,"The 3-in-1 Pop-up Ball Pit by Infantino is multifunctional and ideal for playtime outdoors and indoors!   Our easy to pop-up system has 4 integrated support legs that offer stability when setup. Both, walls and canopy cover offer UV protection of UPF50, making it a great space for little ones with protection from the sun. When the weather’s gloomy outside, bring the pop-up ball pit indoors to create a cozy play space for your baby! Toss the 6 colourful balls in for ball pit fun.   Equipped with an adjustable fine mosquito net to keep insects out and your baby protected from bug bites. Our easy to use pop-up system makes setting up, folding and traveling with the 3-in-1 Pop-up Ball Pit a breeze.   When the fun is done simply fold this multifunctional play destination into the travel bag with handle for compact storing.","  Canopy and side walls offer high UV protection
 Easy to use pop-system with integrated stability supports
 Split canopy mosquito net
 Includes 6 colourful balls
 Easy to fold design with compact storage bag
 Dimensions open: 60cm (H) x 90cm in Dim.
 Care instructions: Wipe clean with damp cloth only
 ",303127,0773554031270,16.09,29.99,9503009990,China,600,38,6,42,0773554031270,4100,45.7,41.9,41.9,6
INF-CRR11,Infantino Flip 4-in-1 Nature & Nurture Convertible Carrier,Infantino," Infantino  Flip 4-in-1 Nature & Nurture Convertible Carrier adds a touch of natural elements to America's best-selling baby carrier, the Flip 4-in-1 Convertible Carrier.   A unique convertible ergonomic seat makes it the ideal carrier from infancy to toddler years. The carrier features 4-ways to carry as your baby grows including facing-in folded seat (newborn), facing-in expanded seat (infant), facing-out folded seat (infant that can hold their head up unassisted), and back carry expanded seat (toddler). The extra-padded straps, lumbar supporting waistband, cradling headrest, and ergonomic seat are adjustable so you can customize multiple fits that are just right for you and your baby as they grow.   This carrier has everything our bestselling carrier offers and more! It's made with  eco  and baby-friendly materials like a dye-free cotton & hemp outer layer, a foam inner padding partially derived from corn, and adjustable toggles crafted with recycled stem and husk. The sandy tan colour pairs beautifully with the sage accents and makes this gender-neutral carrier easy to pair with any style. This carrier is easy to clean and machine washable. Add a touch of natural elements to your baby-wearing adventures with the Flip 4-in-1 Nature & Nurture Convertible Carrier by  Infantino !","  4 ways to carry: facing-in folded seat, facing-in expanded seat, facing-out, back carry
 Made with eco and baby-friendly materials and fabrics
 Extra-padded shoulder straps for comfort
 Supportive headrest cradles your baby's head
 Adjustable waist belt offers a just-right fit with lumbar support
 Natural ergonomic """"M"""" Seat position supports baby in proper position
 Includes Wonder bib
 Carry children from 8-32 lbs / 3.6-14.5 kgs
 ",300016,0773554000160,32.19,69.99,6307909899,China,650,35.6,5.1,50.8,0773554000160,3320,43.5,27,29.2,4
INF-CRR03-BLK,Infantino Flip Advanced 4-in-1 Convertible Baby Carrier Black,Infantino,"The Flip Advanced baby carrier's unique, convertible seat makes this the ideal carrier for infancy through toddler years.   Use the narrow seat position and padded head support to comfortably hold small infants. Switch to the wide position to continue to provide an ergonomic, facing-in seat while your child grows.   Includes the handy Wonder Cover bib to protect your clothing and carrier.","  4 ways to carry baby-facing in narrow seat for newborns, facing in wide seat for older babies, facing out narrow seat for babies with head control and back carry wide seat for older babies and toddlers
 Adjustable seat, leg openings, straps and waist belt for a completely customised fit
 Includes wonder cover 2-in 1 bib to protect your carrier and clothes
 Machine washable
 Suitable for infants from 3.6 to 14.5 kg (8 to 32lbs)
 ",300183,0773554001839,19.89,36.99,6307909899,China,620,25.4,10.2,25.4,0773554001839,3190,43.5,27,27.6,4
DGI-CRR01-GRY,Dreamgenii Snuggleroo Baby Carrier Charcoal Grey,Dreamgenii,"The award-winning Dreamgenii® SnuggleRoo Baby Carrier is a soft, comfortable and cotton baby carrier that effortlessly slips on. The carrier is easily adjustable for the perfect fit everytime - an instant baby carrier come sling - with no wrapping! Easy to adjust for the perfect fit every time.It has been designed to recreate the movement and tight embrace of the womb. The calming feeling of security that it creates provides physical and emotional benefits to baby.   It has two adjustable straps and a support band that makes the carrier easy to adapt and offers four positions as baby develops – from birth to 12 months. The design also allows parents to keep their hands free, which is essential for busy parents.  The Dreamgenii® SnuggleRoo Baby Carrier has been specially designed to comply with the guidelines of the International Institute of Hip Dysplasia. It allows the baby’s hips to fall or move apart on each side, while supporting baby’s thighs and leaving their knees bent.  The carrier can also be transformed into a practical storage bag.","  Adjustable baby carrier
 Support band which can be used as a handy travel/storage bag
 Promotes bonding and trust
 Stimulates brain development
 Ideal for reflux and colicky babies
 100% cotton exclusive of buckles, straps and sewn-in label
 Hands free parenting – essential for busy parents
 For pre-term, low birth weight babies and children with medical conditions, seek advice from a health professional before using this product
 Machine wash cold with like colours
 For use up to 15kg
 Suitable from Birth+
 ",DG-SA4160-10,5060152173484,24.99,54.99,6307909000,South Africa,427,18,26.5,23,,1814,29.5,19,24.5,3
